127	52	130999	1	LIB
128	42	130550	1	CON
129	53	128573	1	LIB
130	26	128495	1	NDP
131	43	127583	1	CON
132	54	126235	1	LIB
133	44	124747	1	CON
134	55	123981	1	LIB
135	27	123906	1	NDP
136	45	122036	1	CON
137	56	121806	1	LIB
138	57	119706	1	LIB
139	28	119633	1	NDP
140	46	119439	1	CON
141	58	117677	1	LIB
142	6	117306	1	BlQ
143	47	116951	1	CON
144	59	115716	1	LIB
145	29	115646	1	NDP
146	48	114564	1	CON
147	60	113819	1	LIB
148	49	112273	1	CON
149	61	111983	1	LIB
150	30	111915	1	NDP
151	62	110205	1	LIB
152	50	110071	1	CON
153	63	108483	1	LIB
154	31	108418	1	NDP
155	51	107954	1	CON
156	64	106814	1	LIB
157	52	105918	1	CON
158	65	105196	1	LIB
159	32	105132	1	NDP
160	53	103956	1	CON
161	66	103626	1	LIB
162	7	102643	1	BlQ
163	67	102102	1	LIB
164	54	102066	1	CON
165	33	102040	1	NDP
166	68	100622	1	LIB
167	55	100243	1	CON
168	69	99184.8	1	LIB
169	34	99124.8	1	NDP
170	56	98484.8	1	CON
171	70	97787.8	1	LIB
172	57	96786.8	1	CON
173	71	96429.7	1	LIB
174	35	96371.3	1	NDP
175	58	95146.3	1	CON
176	72	95108.7	1	LIB
177	73	93823.5	1	LIB
178	36	93766.7	1	NDP
179	59	93560.6	1	CON
180	74	92572.5	1	LIB
181	60	92026.8	1	CON
182	75	91354.4	1	LIB
183	37	91299.2	1	NDP
184	8	91238.2	1	BlQ
185	61	90542.5	1	CON
186	76	90168	1	LIB
187	62	89105.3	1	CON
188	77	89012	1	LIB
189	38	88958.2	1	NDP
190	78	87885.3	1	LIB
191	63	87713	1	CON
192	79	86786.7	1	LIB
193	39	86734.2	1	NDP
194	64	86363.6	1	CON
195	80	85715.3	1	LIB
196	65	85055	1	CON
197	81	84670	1	LIB
198	40	84618.7	1	NDP
199	66	83785.6	1	CON
200	82	83649.8	1	LIB
201	83	82654	1	LIB
202	41	82604	1	NDP
203	67	82553.4	1	CON
204	9	82114.4	1	BlQ
205	84	81681.6	1	LIB
206	68	81357	1	CON
207	85	80731.8	1	LIB
208	42	80683	1	NDP
209	69	80194.8	1	CON
210	86	79803.9	1	LIB
211	70	79065.3	1	CON
212	87	78897	1	LIB
213	43	78849.3	1	NDP
214	88	78010.5	1	LIB
215	71	77967.1	1	CON
216	89	77143.7	1	LIB
217	72	76899.1	1	CON
218	90	76296	1	LIB
219	73	75859.9	1	CON
220	91	75466.7	1	LIB
221	74	74848.4	1	CON
222	92	74655.2	1	LIB
223	75	73863.6	1	CON
224	93	73861	1	LIB
225	94	73083.5	1	LIB
226	76	72904.3	1	CON
227	95	72322.3	1	LIB
228	77	71969.7	1	CON
229	96	71576.7	1	LIB
230	78	71058.6	1	CON
231	97	70846.3	1	LIB
232	79	70170.4	1	CON
233	98	70130.7	1	LIB
234	99	69429.4	1	LIB
235	80	69304.1	1	CON
236	100	68742	1	LIB
237	81	68458.9	1	CON
238	101	68068	1	LIB
239	82	67634.1	1	CON
240	102	67407.2	1	LIB
241	83	66829	1	CON
242	103	66759	1	LIB
243	104	66123.2	1	LIB
244	84	66042.7	1	CON
245	105	65499.4	1	LIB
246	85	65274.8	1	CON
247	106	64887.3	1	LIB
248	86	64524.5	1	CON
249	107	64286.5	1	LIB
250	87	63791.3	1	CON
251	108	63696.7	1	LIB
252	109	63117.6	1	LIB
253	88	63074.5	1	CON
254	110	62549	1	LIB
255	89	62373.7	1	CON
256	111	61990.5	1	LIB
257	90	61688.3	1	CON
258	112	61441.9	1	LIB
259	91	61017.8	1	CON
260	113	60903	1	LIB
261	114	60373.4	1	LIB
262	92	60361.6	1	CON
263	115	59852.9	1	LIB
264	93	59719.5	1	CON
265	116	59341.3	1	LIB
266	94	59090.9	1	CON
267	117	58838.4	1	LIB
268	95	58475.3	1	CON
269	118	58344	1	LIB
270	96	57872.5	1	CON
271	119	57857.8	1	LIB
272	120	57379.6	1	LIB
273	97	57282	1	CON
274	121	56909.3	1	LIB
275	98	56703.4	1	CON
276	122	56446.6	1	LIB
277	123	55991.4	1	LIB
278	124	55543.5	1	LIB
279	125	55102.7	1	LIB
280	126	54668.8	1	LIB
281	127	54241.7	1	LIB
282	128	53821.2	1	LIB
283	129	53407.2	1	LIB
284	130	52999.5	1	LIB
285	131	52598	1	LIB
286	132	52202.5	1	LIB
287	133	51813	1	LIB
288	134	51429.2	1	LIB
289	135	51051	1	LIB
290	136	50678.4	1	LIB
291	137	50311.1	1	LIB
292	138	49949.2	1	LIB
293	139	49592.4	1	LIB
294	140	49240.7	1	LIB
295	141	48893.9	1	LIB
296	142	48552	1	LIB
297	143	48214.8	1	LIB
298	144	47882.3	1	LIB
299	145	47554.4	1	LIB
300	146	47230.9	1	LIB
301	147	46911.7	1	LIB
302	148	46596.9	1	LIB
303	149	46286.2	1	LIB
304	150	45979.7	1	LIB
305	151	45677.2	1	LIB
306	152	45378.7	1	LIB
307	153	45084	1	LIB
308	154	44793.1	1	LIB
309	155	44506	1	LIB
310	156	44222.5	1	LIB
311	157	43942.6	1	LIB
312	158	43666.3	1	LIB
313	159	43393.4	1	LIB
314	160	43123.8	1	LIB
315	161	42857.6	1	LIB
316	162	42594.7	1	LIB
317	163	42335	1	LIB
318	164	42078.4	1	LIB
319	165	41824.9	1	LIB
320	166	41574.5	1	LIB
321	167	41327	1	LIB
322	168	41082.5	1	LIB
323	169	40840.8	1	LIB
324	170	40602	1	LIB
325	171	40365.9	1	LIB
326	172	40132.6	1	LIB
327	173	39901.9	1	LIB
328	174	39673.9	1	LIB
329	175	39448.5	1	LIB
330	176	39225.6	1	LIB
331	177	39005.3	1	LIB
332	178	38787.4	1	LIB
333	179	38571.9	1	LIB
334	180	38358.8	1	LIB
335	181	38148	1	LIB
336	182	37939.5	1	LIB
337	183	37733.4	1	LIB
338	1	301466	0	GRN
339	2	200978	0	GRN
340	3	150733	0	GRN
341	0	141453	0	Oth
342	4	120587	0	GRN
343	0	120515	0	SPL
344	5	100489	0	GRN
345	6	86133.3	0	GRN
346	44	77097.1	0	NDP
347	45	75421	0	NDP
348	7	75366.6	0	GRN
349	10	74649.5	0	BlQ
350	46	73816.3	0	NDP
351	47	72278.5	0	NDP
352	48	70803.4	0	NDP
353	1	70726.5	0	Oth
354	49	69387.4	0	NDP
355	11	68428.7	0	BlQ
356	50	68026.8	0	NDP
357	8	66992.6	0	GRN
358	51	66718.6	0	NDP
359	52	65459.8	0	NDP
360	53	64247.6	0	NDP
361	12	63164.9	0	BlQ
362	54	63079.4	0	NDP
363	55	61953	0	NDP
364	56	60866.1	0	NDP
365	9	60293.3	0	GRN
366	1	60257.5	0	SPL
367	57	59816.7	0	NDP
368	58	58802.8	0	NDP
369	13	58653.1	0	BlQ
370	59	57822.8	0	NDP
371	60	56874.9	0	NDP
372	99	56136.3	0	CON
373	61	55957.5	0	NDP
374	100	55580.5	0	CON
375	62	55069.3	0	NDP
376	101	55035.6	0	CON
377	10	54812.1	0	GRN
378	14	54742.9	0	BlQ
379	102	54501.3	0	CON
380	63	54208.9	0	NDP
381	103	53977.2	0	CON
382	104	53463.2	0	CON
383	64	53374.9	0	NDP
384	105	52958.8	0	CON
385	65	52566.2	0	NDP
386	106	52463.9	0	CON
387	107	51978.1	0	CON
388	66	51781.6	0	NDP
389	108	51501.2	0	CON
390	15	51321.5	0	BlQ
391	109	51033	0	CON
392	67	51020.1	0	NDP
393	110	50573.3	0	CON
394	68	50280.7	0	NDP
395	11	50244.4	0	GRN
396	111	50121.7	0	CON
397	112	49678.2	0	CON
398	69	49562.4	0	NDP
399	113	49242.4	0	CON
400	70	48864.3	0	NDP
401	114	48814.2	0	CON
402	115	48393.4	0	CON
403	16	48302.6	0	BlQ
404	71	48185.7	0	NDP
405	116	47979.8	0	CON
406	117	47573.2	0	CON
407	72	47525.6	0	NDP
408	118	47173.4	0	CON
409	2	47151	0	Oth
410	73	46883.4	0	NDP
411	119	46780.3	0	CON
412	120	46393.7	0	CON
413	12	46379.5	0	GRN
414	74	46258.2	0	NDP
415	121	46013.4	0	CON
416	75	45649.6	0	NDP
417	122	45639.3	0	CON
418	17	45619.1	0	BlQ
419	123	45271.2	0	CON
420	76	45056.7	0	NDP
421	124	44909.1	0	CON
422	125	44552.6	0	CON
423	77	44479.1	0	NDP
424	126	44201.8	0	CON
425	78	43916.1	0	NDP
426	127	43856.5	0	CON
427	128	43516.5	0	CON
428	79	43367.1	0	NDP
429	18	43218.1	0	BlQ
430	129	43181.8	0	CON
431	13	43066.6	0	GRN
432	130	42852.2	0	CON
433	80	42831.7	0	NDP
434	131	42527.5	0	CON
435	81	42309.4	0	NDP
436	132	42207.8	0	CON
437	133	41892.8	0	CON
438	82	41799.6	0	NDP
439	134	41582.5	0	CON
440	83	41302	0	NDP
441	135	41276.7	0	CON
442	19	41057.2	0	BlQ
443	136	40975.4	0	CON
444	84	40816.1	0	NDP
445	137	40678.5	0	CON
446	138	40385.8	0	CON
447	85	40341.5	0	NDP
448	14	40195.5	0	GRN
449	2	40171.7	0	SPL
450	139	40097.4	0	CON
451	86	39877.8	0	NDP
452	140	39813	0	CON
453	141	39532.6	0	CON
454	87	39424.6	0	NDP
455	142	39256.2	0	CON
456	20	39102.1	0	BlQ
457	143	38983.6	0	CON
458	88	38981.7	0	NDP
459	144	38714.7	0	CON
460	89	38548.5	0	NDP
461	145	38449.5	0	CON
462	146	38188	0	CON
463	90	38124.9	0	NDP
464	147	37930	0	CON
465	91	37710.5	0	NDP
466	15	37683.3	0	GRN
467	148	37675.4	0	CON
468	184	37529.4	0	LIB
469	149	37424.2	0	CON
470	185	37327.6	0	LIB
471	21	37324.7	0	BlQ
472	92	37305	0	NDP
473	150	37176.4	0	CON
474	186	37128	0	LIB
475	151	36931.8	0	CON
476	187	36930.5	0	LIB
477	93	36908.2	0	NDP
478	188	36735.1	0	LIB
479	152	36690.4	0	CON
480	189	36541.8	0	LIB
481	94	36519.7	0	NDP
482	153	36452.2	0	CON
483	190	36350.5	0	LIB
484	154	36217	0	CON
485	191	36161.1	0	LIB
486	95	36139.2	0	NDP
487	155	35984.8	0	CON
488	192	35973.8	0	LIB
489	193	35788.3	0	LIB
490	96	35766.7	0	NDP
491	156	35755.6	0	CON
492	22	35701.9	0	BlQ
493	194	35604.8	0	LIB
494	157	35529.3	0	CON
495	16	35466.6	0	GRN
496	195	35423.1	0	LIB
497	97	35401.7	0	NDP
498	3	35363.2	0	Oth
499	158	35305.9	0	CON
500	196	35243.3	0	LIB
501	159	35085.2	0	CON
502	197	35065.3	0	LIB
503	98	35044.1	0	NDP
504	198	34889.1	0	LIB
505	160	34867.3	0	CON
506	199	34714.7	0	LIB
507	99	34693.7	0	NDP
508	161	34652.1	0	CON
509	200	34542	0	LIB
510	162	34439.5	0	CON
511	201	34371	0	LIB
512	100	34350.2	0	NDP
513	163	34229.5	0	CON
514	23	34214.3	0	BlQ
515	202	34201.7	0	LIB
516	203	34034	0	LIB
517	164	34022	0	CON
518	101	34013.4	0	NDP
519	204	33868	0	LIB
520	165	33817.1	0	CON
521	205	33703.6	0	LIB
522	102	33683.2	0	NDP
523	166	33614.6	0	CON
524	206	33540.8	0	LIB
525	17	33496.3	0	GRN
526	167	33414.5	0	CON
527	207	33379.5	0	LIB
528	103	33359.3	0	NDP
529	208	33219.8	0	LIB
530	168	33216.8	0	CON
531	209	33061.6	0	LIB
532	104	33041.6	0	NDP
533	169	33021.4	0	CON
534	210	32904.9	0	LIB
535	24	32845.8	0	BlQ
536	170	32828.3	0	CON
537	211	32749.7	0	LIB
538	105	32729.9	0	NDP
539	171	32637.4	0	CON
540	212	32595.9	0	LIB
541	172	32448.7	0	CON
542	213	32443.6	0	LIB
543	106	32424	0	NDP
544	214	32292.7	0	LIB
545	173	32262.3	0	CON
546	215	32143.2	0	LIB
547	107	32123.8	0	NDP
548	174	32077.9	0	CON
549	216	31995.1	0	LIB
550	175	31895.6	0	CON
551	217	31848.3	0	LIB
552	108	31829.1	0	NDP
553	18	31733.3	0	GRN
554	176	31715.4	0	CON
555	218	31702.9	0	LIB
556	25	31582.5	0	BlQ
557	219	31558.8	0	LIB
558	109	31539.7	0	NDP
559	177	31537.3	0	CON
560	220	31416	0	LIB
561	178	31361.1	0	CON
562	221	31274.5	0	LIB
563	110	31255.6	0	NDP
564	179	31186.8	0	CON
565	222	31134.2	0	LIB
566	180	31014.5	0	CON
567	223	30995.3	0	LIB
568	111	30976.5	0	NDP
569	224	30857.5	0	LIB
570	181	30844.1	0	CON
571	225	30721	0	LIB
572	112	30702.4	0	NDP
573	182	30675.6	0	CON
574	226	30585.6	0	LIB
575	183	30508.9	0	CON
576	227	30451.5	0	LIB
577	113	30433.1	0	NDP
578	26	30412.7	0	BlQ
579	184	30344	0	CON
580	228	30318.5	0	LIB
581	229	30186.7	0	LIB
582	185	30180.8	0	CON
583	114	30168.4	0	NDP
584	19	30146.7	0	GRN
585	3	30128.8	0	SPL
586	230	30056	0	LIB
587	186	30019.4	0	CON
588	231	29926.5	0	LIB
589	115	29908.3	0	NDP
590	187	29859.8	0	CON
591	232	29798	0	LIB
592	188	29701.8	0	CON
593	233	29670.7	0	LIB
594	116	29652.7	0	NDP
595	189	29545.4	0	CON
596	234	29544.4	0	LIB
597	235	29419.2	0	LIB
598	117	29401.4	0	NDP
599	190	29390.7	0	CON
600	27	29326.6	0	BlQ
601	236	29295.1	0	LIB
602	191	29237.7	0	CON
603	237	29172	0	LIB
604	118	29154.4	0	NDP
605	192	29086.2	0	CON
606	238	29049.9	0	LIB
607	193	28936.3	0	CON
608	239	28928.9	0	LIB
609	119	28911.4	0	NDP
610	240	28808.9	0	LIB
611	194	28787.9	0	CON
612	20	28711.1	0	GRN
613	241	28689.8	0	LIB
614	120	28672.5	0	NDP
615	195	28641	0	CON
616	242	28571.8	0	LIB
617	196	28495.6	0	CON
618	243	28454.7	0	LIB
619	121	28437.4	0	NDP
620	197	28351.7	0	CON
621	244	28338.5	0	LIB
622	28	28315.3	0	BlQ
623	4	28290.6	0	Oth
624	245	28223.3	0	LIB
625	198	28209.2	0	CON
626	122	28206.2	0	NDP
627	246	28109.1	0	LIB
628	199	28068.2	0	CON
629	247	27995.7	0	LIB
630	123	27978.8	0	NDP
631	200	27928.5	0	CON
632	248	27883.3	0	LIB
633	201	27790.3	0	CON
634	249	27771.7	0	LIB
635	124	27754.9	0	NDP
636	250	27661.1	0	LIB
637	202	27653.4	0	CON
638	251	27551.3	0	LIB
639	125	27534.7	0	NDP
640	203	27517.8	0	CON
641	252	27442.4	0	LIB
642	21	27406	0	GRN
643	204	27383.6	0	CON
644	29	27371.5	0	BlQ
645	253	27334.4	0	LIB
646	126	27317.9	0	NDP
647	205	27250.6	0	CON
648	254	27227.2	0	LIB
649	255	27120.8	0	LIB
650	206	27119	0	CON
651	127	27104.4	0	NDP
652	256	27015.3	0	LIB
653	207	26988.6	0	CON
654	257	26910.6	0	LIB
655	128	26894.3	0	NDP
656	208	26859.5	0	CON
657	258	26806.7	0	LIB
658	209	26731.6	0	CON
659	259	26703.6	0	LIB
660	129	26687.4	0	NDP
661	210	26604.9	0	CON
662	260	26601.3	0	LIB
663	261	26499.8	0	LIB
664	30	26488.5	0	BlQ
665	130	26483.7	0	NDP
666	211	26479.4	0	CON
667	262	26399	0	LIB
668	212	26355.1	0	CON
669	263	26299	0	LIB
670	131	26283.1	0	NDP
671	213	26231.9	0	CON
672	22	26214.5	0	GRN
673	264	26199.8	0	LIB
674	214	26109.9	0	CON
675	265	26101.3	0	LIB
