40	136597	1	Con
5	136442	1	BlQ
50	135885	1	Lib
41	133345	1	Con
51	133272	1	Lib
25	133125	1	NDP
52	130757	1	Lib
42	130244	1	Con
53	128336	1	Lib
26	128195	1	NDP
43	127284	1	Con
54	126002	1	Lib
44	124455	1	Con
55	123752	1	Lib
27	123616	1	NDP
45	121750	1	Con
56	121581	1	Lib
57	119485	1	Lib
28	119354	1	NDP
46	119159	1	Con
58	117460	1	Lib
6	116950	1	BlQ
47	116677	1	Con
59	115502	1	Lib
29	115375	1	NDP
48	114296	1	Con
60	113609	1	Lib
49	112010	1	Con
61	111776	1	Lib
30	111654	1	NDP
62	110002	1	Lib
50	109814	1	Con
63	108283	1	Lib
31	108164	1	NDP
51	107702	1	Con
64	106617	1	Lib
52	105670	1	Con
65	105002	1	Lib
32	104887	1	NDP
53	103713	1	Con
66	103435	1	Lib
7	102332	1	BlQ
67	101914	1	Lib
54	101827	1	Con
33	101802	1	NDP
68	100437	1	Lib
55	100009	1	Con
69	99001.9	1	Lib
34	98893.2	1	NDP
56	98254.3	1	Con
70	97607.5	1	Lib
57	96560.3	1	Con
71	96251.9	1	Lib
35	96146.2	1	NDP
72	94933.4	1	Lib
58	94923.7	1	Con
73	93650.5	1	Lib
36	93547.6	1	NDP
59	93341.6	1	Con
74	92401.8	1	Lib
60	91811.4	1	Con
75	91186	1	Lib
37	91085.8	1	NDP
8	90961.3	1	BlQ
61	90330.6	1	Con
76	90001.8	1	Lib
62	88896.8	1	Con
77	88847.9	1	Lib
38	88750.3	1	NDP
78	87723.2	1	Lib
63	87507.8	1	Con
79	86626.7	1	Lib
39	86531.6	1	NDP
64	86161.5	1	Con
80	85557.2	1	Lib
65	84856	1	Con
81	84513.9	1	Lib
40	84421	1	NDP
66	83589.5	1	Con
82	83495.6	1	Lib
83	82501.6	1	Lib
41	82411	1	NDP
67	82360.2	1	Con
9	81865.2	1	BlQ
84	81531	1	Lib
68	81166.6	1	Con
85	80583	1	Lib
42	80494.5	1	NDP
69	80007.1	1	Con
86	79656.7	1	Lib
70	78880.2	1	Con
87	78751.5	1	Lib
43	78665	1	NDP
88	77866.7	1	Lib
71	77784.7	1	Con
89	77001.5	1	Lib
72	76719.1	1	Con
90	76155.3	1	Lib
73	75682.4	1	Con
91	75327.6	1	Lib
74	74673.3	1	Con
92	74517.6	1	Lib
93	73724.9	1	Lib
75	73690.7	1	Con
94	72948.8	1	Lib
76	72733.7	1	Con
95	72188.9	1	Lib
77	71801.2	1	Con
96	71444.7	1	Lib
78	70892.4	1	Con
97	70715.7	1	Lib
79	70006.2	1	Con
98	70001.4	1	Lib
99	69301.4	1	Lib
80	69141.9	1	Con
100	68615.2	1	Lib
81	68298.7	1	Con
101	67942.5	1	Lib
82	67475.9	1	Con
102	67282.9	1	Lib
83	66672.6	1	Con
103	66635.9	1	Lib
104	66001.3	1	Lib
84	65888.2	1	Con
105	65378.6	1	Lib
85	65122	1	Con
106	64767.6	1	Lib
86	64373.5	1	Con
107	64167.9	1	Lib
87	63642	1	Con
108	63579.2	1	Lib
109	63001.2	1	Lib
88	62926.9	1	Con
110	62433.7	1	Lib
89	62227.7	1	Con
111	61876.2	1	Lib
90	61543.9	1	Con
112	61328.6	1	Lib
91	60875	1	Con
113	60790.7	1	Lib
114	60262.1	1	Lib
92	60220.4	1	Con
115	59742.6	1	Lib
93	59579.7	1	Con
116	59231.9	1	Lib
94	58952.6	1	Con
117	58730	1	Lib
95	58338.5	1	Con
118	58236.4	1	Lib
119	57751.1	1	Lib
96	57737.1	1	Con
120	57273.9	1	Lib
97	57147.9	1	Con
121	56804.4	1	Lib
98	56570.7	1	Con
122	56342.6	1	Lib
123	55888.2	1	Lib
124	55441.1	1	Lib
125	55001.1	1	Lib
126	54568	1	Lib
127	54141.7	1	Lib
128	53722	1	Lib
129	53308.7	1	Lib
130	52901.8	1	Lib
131	52501	1	Lib
132	52106.3	1	Lib
133	51717.4	1	Lib
134	51334.3	1	Lib
135	50956.9	1	Lib
136	50584.9	1	Lib
137	50218.4	1	Lib
138	49857.1	1	Lib
139	49501	1	Lib
140	49149.9	1	Lib
141	48803.8	1	Lib
142	48462.5	1	Lib
143	48125.9	1	Lib
144	47794	1	Lib
145	47466.7	1	Lib
146	47143.8	1	Lib
147	46825.2	1	Lib
148	46511	1	Lib
149	46200.9	1	Lib
150	45894.9	1	Lib
151	45593	1	Lib
152	45295	1	Lib
153	45000.9	1	Lib
154	44710.6	1	Lib
155	44423.9	1	Lib
156	44141	1	Lib
157	43861.6	1	Lib
158	43585.8	1	Lib
159	43313.3	1	Lib
160	43044.3	1	Lib
161	42778.6	1	Lib
162	42516.2	1	Lib
163	42256.9	1	Lib
164	42000.8	1	Lib
165	41747.8	1	Lib
166	41497.8	1	Lib
167	41250.8	1	Lib
168	41006.7	1	Lib
169	40765.5	1	Lib
170	40527.1	1	Lib
171	40291.5	1	Lib
172	40058.6	1	Lib
173	39828.4	1	Lib
174	39600.8	1	Lib
175	39375.8	1	Lib
176	39153.3	1	Lib
177	38933.3	1	Lib
178	38715.8	1	Lib
179	38500.8	1	Lib
180	38288	1	Lib
181	38077.7	1	Lib
182	37869.6	1	Lib
183	37663.8	1	Lib
1	302932	0	GRN
2	201955	0	GRN
3	151466	0	GRN
0	142943	0	Oth
4	121173	0	GRN
5	100977	0	GRN
6	86552	0	GRN
44	76916.9	0	NDP
7	75733	0	GRN
45	75244.8	0	NDP
10	74422.9	0	BlQ
46	73643.9	0	NDP
47	72109.6	0	NDP
1	71471.5	0	Oth
48	70638	0	NDP
49	69225.2	0	NDP
11	68221	0	BlQ
50	67867.9	0	NDP
8	67318.2	0	GRN
51	66562.7	0	NDP
52	65306.8	0	NDP
53	64097.4	0	NDP
12	62973.2	0	BlQ
54	62932	0	NDP
55	61808.2	0	NDP
56	60723.9	0	NDP
9	60586.4	0	GRN
57	59676.9	0	NDP
58	58665.5	0	NDP
13	58475.1	0	BlQ
59	57687.7	0	NDP
60	56742	0	NDP
99	56005	0	Con
61	55826.8	0	NDP
100	55450.5	0	Con
10	55078.5	0	GRN
62	54940.7	0	NDP
101	54906.8	0	Con
14	54576.8	0	BlQ
102	54373.7	0	Con
63	54082.2	0	NDP
103	53850.9	0	Con
104	53338.1	0	Con
64	53250.2	0	NDP
105	52834.9	0	Con
65	52443.4	0	NDP
106	52341.1	0	Con
107	51856.4	0	Con
66	51660.6	0	NDP
108	51380.7	0	Con
15	51165.8	0	BlQ
109	50913.6	0	Con
67	50900.9	0	NDP
11	50488.7	0	GRN
110	50454.9	0	Con
68	50163.2	0	NDP
111	50004.4	0	Con
112	49561.9	0	Con
69	49446.6	0	NDP
113	49127.2	0	Con
70	48750.2	0	NDP
114	48700	0	Con
115	48280.1	0	Con
16	48156	0	BlQ
71	48073.1	0	NDP
116	47867.5	0	Con
2	47647.7	0	Oth
117	47461.8	0	Con
72	47414.5	0	NDP
118	47063	0	Con
73	46773.8	0	NDP
119	46670.8	0	Con
12	46604.9	0	GRN
120	46285.1	0	Con
74	46150.2	0	NDP
121	45905.7	0	Con
75	45542.9	0	NDP
122	45532.5	0	Con
17	45480.7	0	BlQ
123	45165.3	0	Con
76	44951.5	0	NDP
124	44804	0	Con
125	44448.4	0	Con
77	44375.2	0	NDP
126	44098.4	0	Con
78	43813.4	0	NDP
127	43753.9	0	Con
128	43414.7	0	Con
13	43276	0	GRN
79	43265.8	0	NDP
18	43086.9	0	BlQ
129	43080.7	0	Con
130	42751.9	0	Con
80	42731.6	0	NDP
131	42428	0	Con
81	42210.5	0	NDP
132	42109	0	Con
133	41794.7	0	Con
82	41702	0	NDP
134	41485.2	0	Con
83	41205.5	0	NDP
135	41180.1	0	Con
19	40932.6	0	BlQ
136	40879.5	0	Con
84	40720.7	0	NDP
137	40583.3	0	Con
14	40390.9	0	GRN
138	40291.3	0	Con
85	40247.2	0	NDP
139	40003.5	0	Con
86	39784.6	0	NDP
140	39719.8	0	Con
141	39440.1	0	Con
87	39332.5	0	NDP
142	39164.3	0	Con
20	38983.4	0	BlQ
143	38892.3	0	Con
88	38890.6	0	NDP
144	38624.1	0	Con
89	38458.5	0	NDP
145	38359.6	0	Con
146	38098.6	0	Con
90	38035.8	0	NDP
15	37866.5	0	GRN
147	37841.2	0	Con
91	37622.4	0	NDP
148	37587.2	0	Con
184	37460.2	0	Lib
149	37336.6	0	Con
185	37258.8	0	Lib
92	37217.9	0	NDP
21	37211.5	0	BlQ
150	37089.4	0	Con
186	37059.6	0	Lib
187	36862.4	0	Lib
151	36845.4	0	Con
93	36821.9	0	NDP
188	36667.4	0	Lib
152	36604.5	0	Con
189	36474.4	0	Lib
94	36434.3	0	NDP
153	36366.9	0	Con
190	36283.4	0	Lib
154	36132.2	0	Con
191	36094.5	0	Lib
95	36054.8	0	NDP
192	35907.4	0	Lib
155	35900.6	0	Con
3	35735.8	0	Oth
193	35722.4	0	Lib
96	35683.1	0	NDP
156	35671.9	0	Con
16	35639.1	0	GRN
22	35593.6	0	BlQ
194	35539.2	0	Lib
157	35446.2	0	Con
195	35357.8	0	Lib
97	35319	0	NDP
158	35223.2	0	Con
196	35178.4	0	Lib
159	35003.1	0	Con
197	35000.7	0	Lib
98	34962.2	0	NDP
198	34824.8	0	Lib
160	34785.7	0	Con
199	34650.7	0	Lib
99	34612.6	0	NDP
161	34571	0	Con
200	34478.3	0	Lib
162	34358.9	0	Con
201	34307.6	0	Lib
100	34269.9	0	NDP
163	34149.4	0	Con
202	34138.6	0	Lib
23	34110.5	0	BlQ
203	33971.3	0	Lib
164	33942.4	0	Con
101	33933.9	0	NDP
204	33805.5	0	Lib
165	33737.9	0	Con
17	33659.1	0	GRN
205	33641.4	0	Lib
102	33604.5	0	NDP
166	33535.9	0	Con
206	33478.9	0	Lib
167	33336.3	0	Con
207	33318	0	Lib
103	33281.4	0	NDP
208	33158.5	0	Lib
168	33139	0	Con
209	33000.6	0	Lib
104	32964.4	0	NDP
169	32944.1	0	Con
210	32844.2	0	Lib
170	32751.4	0	Con
24	32746.1	0	BlQ
211	32689.3	0	Lib
105	32653.4	0	NDP
171	32561	0	Con
212	32535.8	0	Lib
213	32383.8	0	Lib
172	32372.8	0	Con
106	32348.2	0	NDP
214	32233.2	0	Lib
173	32186.8	0	Con
215	32084	0	Lib
107	32048.7	0	NDP
174	32002.8	0	Con
216	31936.1	0	Lib
18	31887.6	0	GRN
175	31821	0	Con
217	31789.6	0	Lib
108	31754.7	0	NDP
218	31644.5	0	Lib
176	31641.2	0	Con
219	31500.6	0	Lib
25	31486.6	0	BlQ
109	31466	0	NDP
177	31463.5	0	Con
220	31358.1	0	Lib
178	31287.7	0	Con
221	31216.8	0	Lib
110	31182.5	0	NDP
179	31113.9	0	Con
222	31076.8	0	Lib
180	30942	0	Con
223	30938.1	0	Lib
111	30904.1	0	NDP
224	30800.6	0	Lib
181	30772	0	Con
225	30664.3	0	Lib
112	30630.6	0	NDP
182	30603.8	0	Con
226	30529.2	0	Lib
183	30437.5	0	Con
227	30395.3	0	Lib
113	30361.9	0	NDP
26	30320.4	0	BlQ
19	30293.2	0	GRN
184	30273	0	Con
228	30262.6	0	Lib
229	30131	0	Lib
185	30110.2	0	Con
114	30097.9	0	NDP
230	30000.6	0	Lib
186	29949.2	0	Con
231	29871.3	0	Lib
115	29838.5	0	NDP
187	29789.9	0	Con
232	29743.1	0	Lib
188	29632.3	0	Con
233	29616	0	Lib
116	29583.4	0	NDP
234	29489.9	0	Lib
189	29476.3	0	Con
235	29365	0	Lib
117	29332.7	0	NDP
190	29322	0	Con
236	29241.1	0	Lib
27	29237.6	0	BlQ
191	29169.2	0	Con
237	29118.2	0	Lib
118	29086.2	0	NDP
192	29018.1	0	Con
238	28996.4	0	Lib
239	28875.6	0	Lib
193	28868.5	0	Con
20	28850.7	0	GRN
119	28843.8	0	NDP
240	28755.8	0	Lib
194	28720.5	0	Con
241	28636.9	0	Lib
120	28605.5	0	NDP
4	28588.6	0	Oth
195	28574	0	Con
242	28519.1	0	Lib
196	28428.9	0	Con
243	28402.2	0	Lib
121	28371	0	NDP
244	28286.3	0	Lib
197	28285.3	0	Con
28	28229.4	0	BlQ
245	28171.3	0	Lib
198	28143.2	0	Con
122	28140.3	0	NDP
246	28057.2	0	Lib
199	28002.5	0	Con
247	27944.1	0	Lib
123	27913.4	0	NDP
200	27863.2	0	Con
248	27831.9	0	Lib
201	27725.2	0	Con
249	27720.5	0	Lib
124	27690.1	0	NDP
250	27610.1	0	Lib
202	27588.7	0	Con
21	27539.3	0	GRN
251	27500.5	0	Lib
125	27470.3	0	NDP
203	27453.4	0	Con
252	27391.8	0	Lib
204	27319.5	0	Con
29	27288.4	0	BlQ
253	27284	0	Lib
126	27254	0	NDP
205	27186.9	0	Con
254	27177	0	Lib
255	27070.8	0	Lib
206	27055.5	0	Con
127	27041.1	0	NDP
256	26965.5	0	Lib
207	26925.5	0	Con
257	26861	0	Lib
128	26831.5	0	NDP
208	26796.6	0	Con
258	26757.3	0	Lib
209	26669	0	Con
259	26654.4	0	Lib
129	26625.1	0	NDP
260	26552.2	0	Lib
210	26542.6	0	Con
261	26450.9	0	Lib
130	26421.8	0	NDP
211	26417.4	0	Con
30	26408.1	0	BlQ
262	26350.3	0	Lib
22	26341.9	0	GRN
212	26293.4	0	Con
263	26250.5	0	Lib
131	26221.7	0	NDP
213	26170.5	0	Con
264	26151.5	0	Lib
265	26053.1	0	Lib
214	26048.8	0	Con
132	26024.5	0	NDP
266	25955.6	0	Lib
215	25928.2	0	Con
267	25858.7	0	Lib
